1	22 days to kick off! For Euro2004 U will be kept up to date with the latest news and results daily. To be removed send GET TXT STOP to 83222
0	I have many dependents
0	Huh? 6 also cannot? Then only how many mistakes?
0	Awww dat is sweet! We can think of something to do he he! Have a nice time tonight ill probably txt u later cos im lonely :( xxx.
0	K.k:)advance happy pongal.
0	HI ITS JESS I DONT KNOW IF YOU ARE AT WORK BUT CALL ME WHEN U CAN IM AT HOME ALL EVE. XXX
1	Do you want 750 anytime any network mins 150 text and a NEW video phone for only five pounds per week call 08000776320 now or reply for delivery Tomorrow
1	XMAS Prize draws! We are trying to contact U. Todays draw shows that you have won a £2000 prize GUARANTEED. Call 09058094565 from land line. Valid 12hrs only
1	URGENT! We are trying to contact U Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050000460 from land line. Claim J89. po box245c2150pm
0	MY NO. IN LUTON 0125698789 RING ME IF UR AROUND! H*
0	Probably gonna swing by in a wee bit
0	"How long has it been since you screamed
0	Or ill be a little closer like at the bus stop on the same street
0	"Ill call u 2mrw at ninish
1	important information 4 orange user 0789xxxxxxx. today is your lucky day!2find out why log onto http://www.urawinner.com THERE'S A FANTASTIC SURPRISE AWAITING YOU!
1	Want explicit SEX in 30 secs? Ring 02073162414 now! Costs 20p/min Gsex POBOX 2667 WC1N 3XX
0	I know she called me
0	Aiyah u did ok already lar. E nydc at wheellock?
0	If you r @ home then come down within 5 min
1	Adult 18 Content Your video will be with you shortly
0	Wot is u up 2 then bitch?
1	Dear Subscriber ur draw 4 £100 gift voucher will b entered on receipt of a correct ans. When was Elvis Presleys Birthday? TXT answer to 80062
0	Not sure I have the stomach for it ...
0	Yup i'm still having coffee wif my frens... My fren drove she'll give me a lift...
0	Get ready to put on your excellent sub face :)
1	"44 7732584351
0	As per your request 'Maangalyam (Alaipayuthe)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune
1	"SIX chances to win CASH! From 100 to 20
1	"FREE2DAY sexy St George's Day pic of Jordan!Txt PIC to 89080 dont miss out
0	God created gap btwn ur fingers so dat sum1 vry special will fill those gaps by holding ur hands.. Now plz dont ask y he created so much gap between legs !!!
1	"Call 09094100151 to use ur mins! Calls cast 10p/min (mob vary). Service provided by AOM
1	Call FREEPHONE 0800 542 0578 now!
1	Please call our customer service representative on 0800 169 6031 between 10am-9pm as you have WON a guaranteed £1000 cash or £5000 prize!
0	"Ya ok
0	Aight sorry I take ten years to shower. What's the plan?
1	PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S.I.M. points. Call 08715203685 Identifier Code:4xx26 Expires 13/10/04
0	Beauty sleep can help ur pimples too.
1	Wanna get laid 2nite? Want real Dogging locations sent direct to ur mobile? Join the UK's largest Dogging Network. Txt PARK to 69696 now! Nyt. ec2a. 3lp £1.50/msg
1	"Sppok up ur mob with a Halloween collection of nokia logo&pic message plus a FREE eerie tone
0	"Ah
0	I'm gonna say no. Sorry. I would but as normal am starting to panic about time. Sorry again! Are you seeing on Tuesday?
1	"our mobile number has won £5000
1	URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050001808 from land line. Claim M95. Valid12hrs only
0	Done it but internet connection v slow and can‘t send it. Will try again later or first thing tomo.
0	Can you let me know details of fri when u find out cos I'm not in tom or fri. mentionned chinese. Thanks
1	Call from 08702490080 - tells u 2 call 09066358152 to claim £5000 prize. U have 2 enter all ur mobile & personal details @ the prompts. Careful!
0	Ü eatin later but i'm eatin wif my frens now lei... Ü going home first?
0	Still i have not checked it da. . .
0	Yeah imma come over cause jay wants to do some drugs
0	I know I'm lacking on most of this particular dramastorm's details but for the most part I'm not worried about that
0	MAKE SURE ALEX KNOWS HIS BIRTHDAY IS OVER IN FIFTEEN MINUTES AS FAR AS YOU'RE CONCERNED
0	HOW ARE U? I HAVE MISSED U! I HAVENT BEEN UP 2 MUCH A BIT BORED WITH THE HOLIDAY WANT 2 GO BAK 2 COLLEGE! SAD ISNT IT?xx
0	Tension ah?what machi?any problem?
0	Shall i come to get pickle
0	God's love has no limit. God's grace has no measure. God's power has no boundaries. May u have God's endless blessings always in ur life...!! Gud ni8
0	Yes I started to send requests to make it but pain came back so I'm back in bed. Double coins at the factory too. I gotta cash in all my nitros.
0	R u still working now?
0	Maybe i could get book out tomo then return it immediately ..? Or something.
1	"Orange customer
1	You have WON a guaranteed £1000 cash or a £2000 prize.To claim yr prize call our customer service representative on
1	URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09058094455 from land line. Claim 3030. Valid 12hrs only
0	That's significant but dont worry.
0	I'm at work. Please call
1	Join the UK's horniest Dogging service and u can have sex 2nite!. Just sign up and follow the instructions. Txt ENTRY to 69888 now! Nyt.EC2A.3LP.msg@150p
0	Me n him so funny...
0	hi baby im sat on the bloody bus at the mo and i wont be home until about 7:30 wanna do somethin later? call me later ortxt back jess xx
1	Had your mobile 11 months or more? U R entitled to Update to the latest colour mobiles with camera for Free! Call The Mobile Update Co FREE on 08002986030
0	K. Did you call me just now ah?
0	So lets make it saturday or monday as per convenience.
1	Enjoy the jamster videosound gold club with your credits for 2 new videosounds+2 logos+musicnews! get more fun from jamster.co.uk! 16+only Help? call: 09701213186
0	We have to pick rayan macleran there.
0	Was the farm open?
0	Any chance you might have had with me evaporated as soon as you violated my privacy by stealing my phone number from your employer's paperwork. Not cool at all. Please do not contact me again or I will report you to your supervisor.
0	"You have come into my life and brought the sun ..Shiny down on me
0	I am in hospital da. . I will return home in evening
0	"Babe
0	I'm vivek:)i got call from your number.
1	You are a winner you have been specially selected to receive £1000 cash or a £2000 award. Speak to a live operator to claim call 087123002209am-7pm. Cost 10p
0	"Good afternoon
0	"Aight yo
1	"URGENT! Your mobile No 07xxxxxxxxx won a £2
1	Do you want a new Video phone? 600 anytime any network mins 400 Inclusive Video calls AND downloads 5 per week Free delTOMORROW call 08002888812 or reply NOW
1	"449050000301 You have won a £2
1	You'll not rcv any more msgs from the chat svc. For FREE Hardcore services text GO to: 69988 If u get nothing u must Age Verify with yr network & try again
0	Ü only send me the contents page...
1	"TheMob> Check out our newest selection of content
0	Eat at old airport road... But now 630 oredi... Got a lot of pple...
1	Hi! This is Ms.Emily from SAMIE INTERNATIONAL AGENCY. We r URGENTLY HIRING FOR K.S.A. Kindly come nd bring ur requirements. (passport ,nbi, 2x2 picture) We are located at 1894 singalong st. Cor. Remedios malate manila 09214868432
0	Oops I was in the shower when u called. Hey a parking garage collapsed at university hospital. See I'm not crazy. Stuff like that DOES happen.
1	"To review and KEEP the fantastic Nokia N-Gage game deck with Club Nokia
1	"Final Chance! Claim ur £150 worth of discount vouchers today! Text YES to 85023 now! SavaMob
0	Sweet heart how are you?
0	Er mw im filled tuth is aight
0	Lil fever:) now fine:)
1	"Congrats! 2 mobile 3G Videophones R yours. call 09061744553 now! videochat wid ur mates
0	Where are you lover ? I need you ...
1	"Thank you
0	And whenever you and i see we can still hook up too.
1	Moby Pub Quiz.Win a £100 High Street prize if u know who the new Duchess of Cornwall will be? Txt her first name to 82277.unsub STOP £1.50 008704050406 SP
0	C movie is juz last minute decision mah. Juz watch 2 lar but i tot ü not interested.
1	tells u 2 call 09066358152 to claim £5000 prize. U have 2 enter all ur mobile & personal details @ the prompts. Careful!
1	"YOU 07801543489 are guaranteed the latests Nokia Phone
0	Want to send me a virtual hug?... I need one
0	May i call You later Pls
1	For the most sparkling shopping breaks from 45 per person; call 0121 2025050 or visit www.shortbreaks.org.uk
0	Good morning princess! How are you?
1	"Did you hear about the new ""Divorce Barbie""? It comes with all of Ken's stuff!"
0	"Since when
1	Todays Voda numbers ending with 7634 are selected to receive a £350 reward. If you have a match please call 08712300220 quoting claim code 7684 standard rates apply.
0	"Goodmorning
0	Feel Yourself That You Are Always Happy.. Slowly It Becomes Your Habit &amp; Finally It Becomes Part Of Your Life.. Follow It.. Happy Morning &amp; Have A Happy Day:)
1	Your 2004 account for 07XXXXXXXXX shows 786 unredeemed points. To claim call 08719181259 Identifier code: XXXXX Expires 26.03.05
0	Today my system sh get ready.all is well and i am also in the deep well
0	You are not bothering me but you have to trust my answers. Pls.
1	#ERROR!
1	Todays Voda numbers ending 1225 are selected to receive a £50award. If you have a match please call 08712300220 quoting claim code 3100 standard rates app
0	You still around? Looking to pick up later
0	Saw Guys and Dolls last night with Patrick Swayze it was great
0	As per your request 'Melle Melle (Oru Minnaminunginte Nurungu Vettam)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune
0	Ummmmmaah Many many happy returns of d day my dear sweet heart.. HAPPY BIRTHDAY dear
0	Where to get those?
0	K. I will sent it again
1	Send a logo 2 ur lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 to 87077 Yahoo! POBox36504W45WQ TxtNO 4 no ads 150p.
1	Want 2 get laid tonight? Want real Dogging locations sent direct 2 ur mob? Join the UK's largest Dogging Network bt Txting GRAVEL to 69888! Nt. ec2a. 31p.msg@150p
0	Jesus armand really is trying to tell everybody he can find
0	somewhere out there beneath the pale moon light someone think in of u some where out there where dreams come true... goodnite &amp; sweet dreams
1	"Last Chance! Claim ur £150 worth of discount vouchers today! Text SHOP to 85023 now! SavaMob
1	"HOT LIVE FANTASIES call now 08707500020 Just 20p per min NTT Ltd
0	"Hi 
0	"Si.como no?!listened2the plaid album-quite gd&the new air1 which is hilarious-also boughtbraindancea comp.ofstuff on aphexs ;abel
0	Hey! There's veggie pizza... :/
0	I will be gentle baby! Soon you will be taking all  &lt;#&gt;  inches deep inside your tight pussy...
0	Ok.ok ok..then..whats ur todays plan
0	Maybe?! Say hi to  and find out if  got his card. Great escape or wetherspoons?
1	"Hi
0	"Sorry
0	"What do u reckon as need 2 arrange transport if u can't do it
0	Ok... Ur typical reply...
0	Right it wasnt you who phoned it was someone with a number like yours!
1	U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094565
0	Aiyo a bit pai seh ü noe... Scared he dun rem who i am then die... Hee... But he become better lookin oredi leh...
0	"Sorry man
0	Come to medical college at 7pm ......forward it da
1	"Get 3 Lions England tone
0	Ok...
1	Urgent Ur £500 guaranteed award is still unclaimed! Call 09066368327 NOW closingdate04/09/02 claimcode M39M51 £1.50pmmorefrommobile2Bremoved-MobyPOBox734LS27YF
1	"Spook up your mob with a Halloween collection of a logo & pic message plus a free eerie tone
1	4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths ? Call MobilesDirect free on 08000938767 to update now! or2stoptxt
1	Thanks 4 your continued support Your question this week will enter u in2 our draw 4 £100 cash. Name the NEW US President? txt ans to 80082
0	"Cool
1	"You've won tkts to the EURO2004 CUP FINAL or £800 CASH
0	What makes you most happy?
0	Got but got 2 colours lor. One colour is quite light n e other is darker lor. Actually i'm done she's styling my hair now.
0	Ball is moving a lot.will spin in last :)so very difficult to bat:)
1	Please CALL 08712402578 immediately as there is an urgent message waiting for you
1	As one of our registered subscribers u can enter the draw 4 a 100 G.B. gift voucher by replying with ENTER. To unsubscribe text STOP
1	"Want to funk up ur fone with a weekly new tone reply TONES2U 2 this text. www.ringtones.co.uk
0	Studying. But i.ll be free next weekend.
0	Okie ü wan meet at bishan? Cos me at bishan now. I'm not driving today.
1	Buy Space Invaders 4 a chance 2 win orig Arcade Game console. Press 0 for Games Arcade (std WAP charge) See o2.co.uk/games 4 Terms + settings. No purchase
0	Wat time r ü going to xin's hostel?
1	"UpgrdCentre Orange customer
0	"She said
0	Good Morning my Dear Shijutta........... Have a great &amp; successful day.
0	No way I'm going back there!
0	Esplanade lor. Where else...
1	RT-KIng Pro Video Club>> Need help? info@ringtoneking.co.uk or call 08701237397 You must be 16+ Club credits redeemable at www.ringtoneking.co.uk! Enjoy!
1	"accordingly. I repeat
1	"For ur chance to win £250 cash every wk TXT: PLAY to 83370. T's&C's www.music-trivia.net custcare 08715705022
0	"7 wonders in My WORLD 7th You 6th Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS and 1st ""Ur Lovely Friendship""... good morning dear"
1	"Welcome to Select
1	URGENT! Your Mobile number has been awarded a <UKP>2000 prize GUARANTEED. Call 09061790125 from landline. Claim 3030. Valid 12hrs only 150ppm
1	Wanna have a laugh? Try CHIT-CHAT on your mobile now! Logon by txting the word: CHAT and send it to No: 8883 CM PO Box 4217 London W1A 6ZF 16+ 118p/msg rcvd
1	FreeMsg>FAV XMAS TONES!Reply REAL
1	Good news! Your are endorsed by NEW WISH AGENCY(HK) and would like to infom you that Gerdin Int'l Manpower Inc. is in need of Domestic Helper for HONG KONG Salary offer:4,410hkd or around 28,000 plus. If you are 23-45 yrs old, at least High School graduate and w/ ready passport Principal interview will be on JANUARY 27, SATURDAY at 9.00am. We are located at 6th floor, De leon building, mh del pillar st. Ermita manila.
0	I have no idea where you are
1	Looking for a friend
1	Great NEW Offer - DOUBLE Mins & DOUBLE Txt on best Orange tariffs AND get latest camera phones 4 FREE! Call MobileUpd8 free on 08000839402 NOW! or 2stoptxt T&Cs
1	08714712388 between 10am-7pm Cost 10p
1	Valentines Day Special! Win over £1000 in our quiz and take your partner on the trip of a lifetime! Send GO to 83600 now. 150p/msg rcvd. CustCare:08718720201
0	"Dear relieved of westonzoyland
0	Gain the rights of a wife.dont demand it.i am trying as husband too.Lets see
0	Am surfing online store. For offers do you want to buy any thing.
1	"Claim a 200 shopping spree
0	Ummma.will call after check in.our life will begin from qatar so pls pray very hard.
1	As a registered optin subscriber ur draw 4 £100 gift voucher will be entered on receipt of a correct ans to 80062 Whats No1 in the BBC charts
0	S but not able to sleep.
0	"alright babe
1	Email AlertFrom: Jeri StewartSize: 2KBSubject: Low-cost prescripiton drvgsTo listen to email call 123
1	You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+
1	FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+
1	500 free text msgs. Just text ok to 80488 and we'll credit your account
0	"Sir
0	"Hi hope u r both ok
1	FREE UNLIMITED HARDCORE PORN direct 2 your mobile Txt PORN to 69200 & get FREE access for 24 hrs then chrgd@50p per day txt Stop 2exit. This msg is free
0	I dled 3d its very imp
0	Draw va?i dont think so:)
0	Hi happy birthday. Hi hi hi hi hi hi hi
0	"Today is ""song dedicated day.."" Which song will u dedicate for me? Send this to all ur valuable frnds but first rply me..."
0	Eat jap done oso aft ur lect wat... Ü got lect at 12 rite...
1	Reminder: You have not downloaded the content you have already paid for. Goto http://doit. mymoby. tv/ to collect your content.
0	U gd lor go shopping i got stuff to do. U wan 2 watch infernal affairs a not? Come lar...
0	Wat time u finish ur lect today?
1	Urgent! Please call 09061743811 from landline. Your ABTA complimentary 4* Tenerife Holiday or £5000 cash await collection SAE T&Cs Box 326 CW25WX 150ppm
1	Dear Voucher Holder 2 claim your 1st class airport lounge passes when using Your holiday voucher call 08704439680. When booking quote 1st class x 2
1	Urgent Please call 09066612661 from landline. £5000 cash or a luxury 4* Canary Islands Holiday await collection. T&Cs SAE award. 20M12AQ. 150ppm. 16+ “
0	"HEY KATE
1	"URGENT
1	"Eerie Nokia tones 4u
0	R u over scratching it?
1	You are awarded a SiPix Digital Camera! call 09061221061 from landline. Delivery within 28days. T Cs Box177. M221BP. 2yr warranty. 150ppm. 16 . p p£3.99
1	SMS SERVICES For your inclusive text credits pls gotto www.comuk.net login 3qxj9 unsubscribe with STOP no extra charge help 08702840625 comuk.220cm2 9AE
0	Oh ho. Is this the first time u use these type of words
1	"SMS. ac sun0819 posts HELLO:""You seem cool
0	"Same here
0	Then why no one talking to me
0	Was gr8 to see that message. So when r u leaving? Congrats dear. What school and wat r ur plans.
0	I'm done...
0	No no. I will check all rooms befor activities
0	All e best 4 ur driving tmr :-)
1	"URGENT! Your mobile was awarded a £1
1	WOW! The Boys R Back. TAKE THAT 2007 UK Tour. Win VIP Tickets & pre-book with VIP Club. Txt CLUB to 81303. Trackmarque Ltd info@vipclub4u.
0	Many times we lose our best ones bcoz we are
1	URGENT! Your Mobile number has been awarded with a £2000 Bonus Caller Prize. Call 09058095201 from land line. Valid 12hrs only
1	"Get 3 Lions England tone
1	For taking part in our mobile survey yesterday! You can now have 500 texts 2 use however you wish. 2 get txts just send TXT to 80160 T&C www.txt43.com 1.50p
0	My trip was ok but quite tiring lor. Uni starts today but it's ok 4 me cos i'm not taking any modules but jus concentrating on my final yr project.
1	"Hello from Orange. For 1 month's free access to games
0	"Yeah
0	Or i go home first lar ü wait 4 me lor.. I put down my stuff first..
1	important information 4 orange user . today is your lucky day!2find out why log onto http://www.urawinner.com THERE'S A FANTASTIC SURPRISE AWAITING YOU!
0	No i am not having not any movies in my laptop
1	TBS/PERSOLVO. been chasing us since Sept for£38 definitely not paying now thanks to your information. We will ignore them. Kath. Manchester.
1	Bored housewives! Chat n date now! 0871750.77.11! BT-national rate 10p/min only from landlines!
0	Annoying isn't it.
0	R u saying i should re order the slippers cos i had to pay for returning it.
1	IMPORTANT INFORMATION 4 ORANGE USER 0796XXXXXX. TODAY IS UR LUCKY DAY!2 FIND OUT WHY LOG ONTO http://www.urawinner.com THERE'S A FANTASTIC PRIZEAWAITING YOU!
1	"Wan2 win a Meet+Greet with Westlife 4 U or a m8? They are currently on what tour? 1)Unbreakable
0	Do you know where my lab goggles went
1	We have very high standards or cleanliness and hygiene(that means surrounding and person al)its that ok for you? First Timer: Helper need to paid 30Kpecos in school (3K medical non refund if not it to work, all paymeny included medical, training, pdos, owwa).
1	"Urgent UR awarded a complimentary trip to EuroDisinc Trav
0	I am on the way to tirupur.
0	"Erm … ill pick you up at about 6.45pm. That'll give enough time to get there
1	"u r subscribed 2 TEXTCOMP 250 wkly comp. 1st wk?s free question follows
1	"Thanks for your ringtone order
0	Cant think of anyone with * spare room off * top of my head
1	"Download as many ringtones as u like no restrictions
0	For me the love should start with attraction.i should feel that I need her every time around me.she should be the first thing which comes in my thoughts.I would start the day and end it with her.she should be there every time I dream.love will be then when my every breath has her name.my life should happen around her.my life will be named to her.I would cry for her.will give all my happiness and take all her sorrows.I will be ready to fight with anyone for her.I will be in love when I will be doing the craziest things for her.love will be when I don't have to proove anyone that my girl is the most beautiful lady on the whole planet.I will always be singing praises for her.love will be when I start up making chicken curry and end up makiing sambar.life will be the most beautiful then.will get every morning and thank god for the day because she is with me.I would like to say a lot..will tell later..
0	"… we r stayin here an extra week
0	OK i'm waliking ard now... Do u wan me 2 buy anything go ur house?
0	He needs to stop going to bed and make with the fucking dealing
1	Talk sexy!! Make new friends or fall in love in the worlds most discreet text dating service. Just text VIP to 83110 and see who you could meet.
0	Hows the champ just leaving glasgow!
1	Do you want 750 anytime any network mins 150 text and a NEW VIDEO phone for only five pounds per week call 08002888812 or reply for delivery tomorrow
1	"In The Simpsons Movie released in July 2007 name the band that died at the start of the film? A-Green Day
0	Ugh I don't wanna get out of bed. It's so warm.
1	"Urgent! call 09066350750 from your landline. Your complimentary 4* Ibiza Holiday or 10
1	"This is the 2nd attempt to contract U
0	R u in this continent?
0	Ho ho - big belly laugh! See ya tomo
0	"Me not waking up until 4 in the afternoon
1	88066 FROM 88066 LOST 3POUND HELP
1	Update_Now - 12Mths Half Price Orange line rental: 400mins...Call MobileUpd8 on 08000839402 or call2optout=J5Q
1	URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050001295 from land line. Claim A21. Valid 12hrs only
1	8007 FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W4 5WQ norm 150p/tone 16+
0	Have you heard about that job? I'm going to that wildlife talk again tonight if u want2come. Its that2worzels and a wizzle or whatever it is?!
0	Ladies first and genus second k .
0	Haven't left yet so probably gonna be here til dinner
1	"FREE NOKIA Or Motorola with upto 12mths 1/2price linerental
0	Senthil group company Apnt 5pm.
0	Ok lor. Msg me b4 u call.
0	"Sorry
0	"Sorry
1	4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths ? Call MobilesDirect free on 08000938767 to update now! or2stoptxt
0	hi my darlin im on my way to London and we have just been smashed into by another driver! and have a big dent! im really missing u what have u been up to? xxx
0	"My planning usually stops at ""find hella weed
1	U have a secret admirer. REVEAL who thinks U R So special. Call 09065174042. To opt out Reply REVEAL STOP. 1.50 per msg recd. Cust care 07821230901
1	Dear Voucher holder Have your next meal on us. Use the following link on your pc 2 enjoy a 2 4 1 dining experiencehttp://www.vouch4me.com/etlp/dining.asp
1	"LookAtMe!: Thanks for your purchase of a video clip from LookAtMe!
0	Which is weird because I know I had it at one point
1	"Sunshine Hols. To claim ur med holiday send a stamped self address envelope to Drinks on Us UK
0	No need lar i go engin? Cos my sis at arts today...
1	EASTENDERS TV Quiz. What FLOWER does DOT compare herself to? D= VIOLET E= TULIP F= LILY txt D E or F to 84025 NOW 4 chance 2 WIN £100 Cash WKENT/150P16+
1	Tone Club: Your subs has now expired 2 re-sub reply MONOC 4 monos or POLYC 4 polys 1 weekly @ 150p per week Txt STOP 2 stop This msg free Stream 0871212025016
0	Darren was saying dat if u meeting da ge den we dun meet 4 dinner. Cos later u leave xy will feel awkward. Den u meet him 4 lunch lor.
1	"Orange brings you ringtones from all time Chart Heroes
1	WINNER!! As a valued network customer you have been selected to receivea £900 prize reward! To claim call 09061701461. Claim code KL341. Valid 12 hours only.
1	"Congratulations! Thanks to a good friend U have WON the £2
0	* Will have two more cartons off u and is very pleased with shelves
1	"FREE MESSAGE Activate your 500 FREE Text Messages by replying to this message with the word FREE For terms & conditions
0	Dai what this da.. Can i send my resume to this id.
0	"That‘s the thing with apes
1	"Ur balance is now £600. Next question: Complete the landmark
0	No. I.ll meet you in the library
0	Company is very good.environment is terrific and food is really nice:)
1	"U can WIN £100 of Music Gift Vouchers every week starting NOW Txt the word DRAW to 87066 TsCs www.Idew.com SkillGame
0	We're done...
0	"Total disappointment
1	PRIVATE! Your 2004 Account Statement for 07742676969 shows 786 unredeemed Bonus Points. To claim call 08719180248 Identifier Code: 45239 Expires
0	Nope wif my sis lor... Aft bathing my dog then i can bathe... Looks like it's going 2 rain soon.
0	I jokin oni lar.. Ü busy then i wun disturb ü.
0	"Sorry
0	If I get there before you after your ten billion calls and texts so help me god
0	"Sorry
1	25p 4 alfie Moon's Children in need song on ur mob. Tell ur m8s. Txt Tone charity to 8007 for Nokias or Poly charity for polys: zed 08701417012 profit 2 charity.
0	Lol please do. Actually send a pic of yourself right now. I wanna see. Pose with a comb and hair dryer or something.
1	PRIVATE! Your 2004 Account Statement for 078498****7 shows 786 unredeemed Bonus Points. To claim call 08719180219 Identifier Code: 45239 Expires 06.05.05
1	We tried to contact you re your reply to our offer of a Video Handset? 750 anytime networks mins? UNLIMITED TEXT? Camcorder? Reply or call 08000930705 NOW
0	"Oh... I was thkin of goin yogasana at 10 den no nd to go at 3 den can rush to parco 4 nb... Okie lor
0	Yeah we do totes. When u wanna?
1	You have 1 new voicemail. Please call 08719181503
0	Happy birthday... May u find ur prince charming soon n dun work too hard...
1	FREE entry into our £250 weekly comp just send the word WIN to 80086 NOW. 18 T&C www.txttowin.co.uk
1	Reply to win £100 weekly! What professional sport does Tiger Woods play? Send STOP to 87239 to end service
0	Thank You meet you monday
1	Get the official ENGLAND poly ringtone or colour flag on yer mobile for tonights game! Text TONE or FLAG to 84199. Optout txt ENG STOP Box39822 W111WX £1.50
1	18 days to Euro2004 kickoff! U will be kept informed of all the latest news and results daily. Unsubscribe send GET EURO STOP to 83222.
0	"Wat time liao
0	"Okey dokey
1	FREE entry into our £250 weekly competition just text the word WIN to 80086 NOW. 18 T&C www.txttowin.co.uk
1	Check Out Choose Your Babe Videos @ sms.shsex.netUN fgkslpoPW fgkslpo
0	"Hey
0	Did you try making another butt.
1	"YOUR CHANCE TO BE ON A REALITY FANTASY SHOW call now = 08707509020 Just 20p per min NTT Ltd
1	"Latest News! Police station toilet stolen
0	Do you mind if I ask what happened? You dont have to say if it is uncomfortable.
0	I meant middle left or right?
1	Congrats! Nokia 3650 video camera phone is your Call 09066382422 Calls cost 150ppm Ave call 3mins vary from mobiles 16+ Close 300603 post BCM4284 Ldn WC1N3XX
0	Ok i msg u b4 i leave my house.
0	You need to get up. Now.
1	100 dating service cal;l 09064012103 box334sk38ch
0	Its a valentine game. . . Send dis msg to all ur friends. .. If 5 answers r d same then someone really loves u. Ques- which colour suits me the best?rply me
0	How do you guys go to see movies on your side.
0	Dear good morning how you feeling dear
1	"Congrats 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid ur mates
1	URGENT! We are trying to contact you. Last weekends draw shows that you have won a £900 prize GUARANTEED. Call 09061701851. Claim code K61. Valid 12hours only
1	GENT! We are trying to contact you. Last weekends draw shows that you won a £1000 prize GUARANTEED. Call 09064012160. Claim Code K52. Valid 12hrs only. 150ppm
0	"Hmm
1	wamma get laid?want real doggin locations sent direct to your mobile? join the UKs largest dogging network. txt dogs to 69696 now!nyt. ec2a. 3lp £1.50/msg.
0	My friends use to call the same.
1	"Had your contract mobile 11 Mnths? Latest Motorola
1	I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.
0	Long after I quit. I get on only like 5 minutes a day as it is.
1	SMS AUCTION You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+
0	And several to you sir.
0	I hope you that's the result of being consistently intelligent and kind. Start asking him about practicum links and keep your ears open and all the best. ttyl
0	Cheers for the card ... Is it that time of year already?
0	K...k...yesterday i was in cbe .
0	"You are always putting your business out there. You put pictures of your ass on facebook. You are one of the most open people i've ever met. Why would i think a picture of your room would hurt you
0	How much is torch in 9ja.
0	Not yet chikku..wat abt u?
0	I HAVE A DATE ON SUNDAY WITH WILL!!
0	Just nw i came to hme da..
0	Hi.:)technical support.providing assistance to us customer through call and email:)
0	Oops my phone died and I didn't even know. Yeah I like it better.
1	"For ur chance to win a £250 wkly shopping spree TXT: SHOP to 80878. T's&C's www.txt-2-shop.com custcare 08715705022
1	This message is free. Welcome to the new & improved Sex & Dogging club! To unsubscribe from this service reply STOP. msgs@150p 18 only
0	Thanks honey but still haven't heard anything I will leave it a bit longer so not 2 crowd him and will try later - great advice thanks hope cardiff is still there!
0	Well there's a pattern emerging of my friends telling me to drive up and come smoke with them and then telling me that I'm a weed fiend/make them smoke too much/impede their doing other things so you see how I'm hesitant
0	"I'm in solihull
1	Hard LIVE 121 chat just 60p/min. Choose your girl and connect LIVE. Call 09094646899 now! Cheap Chat UK's biggest live service. VU BCM1896WC1N3XX
0	No message..no responce..what happend?
0	TaKe CaRE n gET WeLL sOOn
1	YES! The only place in town to meet exciting adult singles is now in the UK. Txt CHAT to 86688 now! 150p/Msg.
0	The basket's gettin full so I might be by tonight
0	"That's what I love to hear :V see you sundayish
1	"ou are guaranteed the latest Nokia Phone
0	Pls help me tell sura that i'm expecting a battery from hont. And that if should pls send me a message about how to download movies. Thanks
1	"URGENT! Your mobile No *********** WON a £2
1	"Got what it takes 2 take part in the WRC Rally in Oz? U can with Lucozade Energy! Text RALLY LE to 61200 (25p)
0	When are you guys leaving?
0	How long does it take to get it.
0	somewhere out there beneath the pale moon light someone think in of u some where out there where dreams come true... goodnite &amp; sweet dreams
0	"awesome
0	Just curious because my cuz asked what I was up to
0	Great! I hope you like your man well endowed. I am  &lt;#&gt;  inches...
0	Prepare to be pounded every night...
1	Not heard from U4 a while. Call 4 rude chat private line 01223585334 to cum. Wan 2C pics of me gettin shagged then text PIX to 8552. 2End send STOP 8552 SAM xxx
